,nearest_public_figure_id,econ,dipl,govt,scty,age,sex,study,work,nearest_result_id,date
1594,5.0,25.0,-42.5,-12.5,20.0,Between 18 and 25,M,Bachelor's Degree,University Student,16.0,2021-02-16
1595,6.0,40.0,17.5,-22.5,54.0,Between 18 and 25,F,High School,I'd rather not answer,12.0,2021-02-16
1596,5.0,30.0,-32.5,-57.5,-15.0,Less than 18,M,Middle School,Student,16.0,2021-02-16
1597,3.0,37.5,0.0,-15.0,20.0,Less than 18,M,Middle School,Student,13.0,2021-02-16
1598,5.0,50.0,-12.5,-17.5,12.5,Less than 18,M,Middle School,Student,13.0,2021-02-16
1599,2.0,65.0,30.0,70.0,121.0,Less than 18,M,High School,Student,14.0,2021-02-16
1600,5.0,70.0,-30.0,-135.0,-12.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,8.0,2021-02-17
1601,2.0,75.0,67.5,87.5,121.0,Less than 18,M,Middle School,Student,2.0,2021-02-17
1602,6.0,27.5,7.5,5.0,26.0,Between 36 and 45,M,High School,I'd rather not answer,28.0,2021-02-17
1603,5.0,-25.0,-20.0,-25.0,-24.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,31.0,2021-02-17
1604,5.0,15.0,-60.0,-47.5,-6.5,Between 18 and 25,M,Middle School,Student,37.0,2021-02-17
1605,5.0,27.5,-22.5,-52.5,-7.5,Less than 18,M,Middle School,Student,16.0,2021-02-17
1606,4.0,27.5,25.0,22.5,82.0,Between 18 and 25,M,High School,University Student,19.0,2021-02-17
1607,5.0,32.5,-20.0,-47.5,-4.0,Less than 18,M,Middle School,Student,16.0,2021-02-17
1608,3.0,52.5,-15.0,-50.0,58.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-17
1609,2.0,75.0,12.5,30.0,109.5,Between 18 and 25,M,High School,University Student,12.0,2021-02-18
1610,5.0,0.0,0.0,0.0,0.0,Between 18 and 25,M,High School,University Student,27.0,2021-02-18
1611,2.0,10.0,20.0,55.0,132.0,Between 18 and 25,M,High School,University Student,21.0,2021-02-18
1612,3.0,30.0,-37.5,-17.5,53.5,Between 18 and 25,M,High School,University Student,16.0,2021-02-18
1613,3.0,15.0,-37.5,-20.0,38.5,Between 18 and 25,M,High School,University Student,16.0,2021-02-18
1614,5.0,37.5,-55.0,-152.5,-53.5,Between 18 and 25,M,High School,University Student,24.0,2021-02-18
1615,5.0,67.5,-30.0,-57.5,3.5,More than 65,M,First Level Master Degree,Entrepreneur,9.0,2021-02-18
1616,6.0,52.5,10.0,7.5,46.0,Less than 18,M,High School,Student,12.0,2021-02-18
1617,2.0,80.0,62.5,115.0,109.5,Between 18 and 25,M,High School,University Student,2.0,2021-02-18
1618,5.0,22.5,-35.0,-62.5,-9.0,Less than 18,M,Middle School,Student,16.0,2021-02-18
1619,5.0,32.5,-20.0,-7.5,6.0,Less than 18,M,Middle School,Student,27.0,2021-02-18
1620,5.0,75.0,-15.0,-77.5,23.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-18
1621,3.0,25.0,-10.0,-2.5,29.0,Between 56 and 65,F,Middle School,Permanent Employee,27.0,2021-02-18
1622,6.0,-72.5,15.0,72.5,-13.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,49.0,2021-02-18
1623,6.0,35.0,0.0,-2.5,34.0,Between 56 and 65,F,Middle School,Permanent Employee,13.0,2021-02-18
1624,5.0,75.0,-20.0,-85.0,18.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-18
1625,5.0,72.5,-15.0,-77.5,18.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-18
1626,5.0,72.5,-15.0,-77.5,18.0,Between 18 and 25,M,High School,Student,9.0,2021-02-18
1627,4.0,60.0,25.0,10.0,62.0,Between 18 and 25,M,High School,Student,12.0,2021-02-18
1628,4.0,70.0,0.0,7.5,86.0,Between 18 and 25,M,High School,University Student,12.0,2021-02-18
1629,2.0,85.0,7.5,22.5,97.0,Less than 18,M,I'd rather not answer,Student,4.0,2021-02-18
1630,5.0,-12.5,20.0,-15.0,-26.5,Between 18 and 25,M,High School,Student,27.0,2021-02-18
1631,2.0,70.0,12.5,47.5,107.0,Less than 18,M,I'd rather not answer,Student,12.0,2021-02-19
1632,6.0,22.5,-5.0,0.0,47.0,Between 18 and 25,M,I'd rather not answer,University Student,28.0,2021-02-19
1633,5.0,-35.0,-25.0,22.5,-4.0,Less than 18,M,High School,Entrepreneur,41.0,2021-02-19
1634,5.0,42.5,-62.5,-100.0,-38.5,Less than 18,M,Middle School,Student,10.0,2021-02-19
1635,5.0,-30.0,-10.0,-50.0,-8.5,Between 18 and 25,M,Bachelor's Degree,University Student,44.0,2021-02-20
1636,5.0,17.5,-5.0,-37.5,11.5,I'd rather not answer,M,I'd rather not answer,I'd rather not answer,27.0,2021-02-20
1637,5.0,-30.0,-80.0,-150.0,-82.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,38.0,2021-02-20
1638,6.0,42.5,0.0,10.0,40.5,Less than 18,M,I'd rather not answer,Student,12.0,2021-02-20
1639,6.0,32.5,0.0,7.5,55.5,Less than 18,M,I'd rather not answer,Student,19.0,2021-02-20
1640,5.0,27.5,-50.0,-90.0,-24.5,Between 18 and 25,M,Middle School,Student,37.0,2021-02-21
1641,5.0,15.0,-90.0,-145.0,-55.5,Between 18 and 25,M,Middle School,I'd rather not answer,24.0,2021-02-21
1642,5.0,27.5,-35.0,-50.0,-47.0,Between 18 and 25,M,Master's Degree,Entrepreneur,17.0,2021-02-21
1643,5.0,-27.5,-57.5,-57.5,-69.5,Between 18 and 25,M,Master's Degree,Looking for employment,30.0,2021-02-21
1644,5.0,35.0,-10.0,-5.0,-7.0,Less than 18,M,Middle School,Student,27.0,2021-02-21
1645,5.0,22.5,-10.0,-32.5,-22.0,Less than 18,M,Middle School,I'd rather not answer,20.0,2021-02-21
1646,5.0,22.5,-20.0,-45.0,-34.5,Between 26 and 35,F,First Level Master Degree,Public Employee,18.0,2021-02-21
1647,6.0,27.5,12.5,-27.5,50.5,Less than 18,M,Middle School,Student,16.0,2021-02-21
1648,5.0,30.0,-27.5,-57.5,-14.5,Less than 18,M,High School,Student,16.0,2021-02-21
1649,5.0,7.5,-47.5,-85.0,-44.5,Less than 18,M,Middle School,Student,37.0,2021-02-21
1650,2.0,57.5,30.0,102.5,124.5,Between 18 and 25,F,High School,University Student,14.0,2021-02-21
1651,2.0,82.5,65.0,92.5,114.5,Between 18 and 25,F,Bachelor's Degree,University Student,2.0,2021-02-21
1652,5.0,35.0,-15.0,-15.0,-57.0,Between 26 and 35,M,High School,Fixed Term Employee,20.0,2021-02-21
1653,5.0,32.5,-17.5,-17.5,-62.0,Between 26 and 35,M,High School,Fixed Term Employee,18.0,2021-02-21
1654,5.0,-27.5,-50.0,-105.0,-44.5,Between 18 and 25,M,High School,Student,30.0,2021-02-21
1655,5.0,72.5,-20.0,-80.0,13.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-21
1656,5.0,-2.5,-40.0,-90.0,-14.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,37.0,2021-02-21
1657,2.0,65.0,35.0,45.0,71.0,Less than 18,F,Middle School,Student,12.0,2021-02-21
1658,5.0,50.0,-65.0,-130.0,8.0,Between 26 and 35,M,Master's Degree,University Student,10.0,2021-02-21
1659,2.0,32.5,37.5,55.0,86.0,Between 18 and 25,M,High School,University Student,21.0,2021-02-21
1660,4.0,5.0,17.5,35.0,51.0,Between 18 and 25,M,High School,University Student,28.0,2021-02-21
1661,4.0,-5.0,5.0,22.5,52.5,Between 18 and 25,M,Middle School,Student,28.0,2021-02-21
1662,5.0,-7.5,-10.0,-10.0,22.5,Between 18 and 25,M,Middle School,Student,27.0,2021-02-21
1663,2.0,67.5,35.0,45.0,117.0,Between 18 and 25,M,High School,Student,2.0,2021-02-21
1664,5.0,40.0,-60.0,-145.0,-42.0,Between 18 and 25,M,Vocational qualification,Looking for employment,24.0,2021-02-21
1665,5.0,37.5,-60.0,-150.0,-52.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,24.0,2021-02-21
1666,5.0,-5.0,-30.0,-87.5,-49.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-22
1667,5.0,47.5,-52.5,-130.0,-79.5,Less than 18,M,Middle School,I'd rather not answer,10.0,2021-02-22
1668,5.0,-5.0,-40.0,-97.5,-54.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-22
1669,5.0,-50.0,-67.5,-140.0,-144.5,Between 46 and 55,M,PhD,Entrepreneur,39.0,2021-02-22
1670,5.0,-50.0,0.0,-140.0,-62.0,Less than 18,M,High School,Student,43.0,2021-02-22
1671,5.0,-17.5,-32.5,-85.0,-49.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-22
1672,5.0,30.0,-42.5,-120.0,-74.5,Less than 18,M,Middle School,Student,17.0,2021-02-22
1673,2.0,80.0,70.0,95.0,139.5,Between 26 and 35,M,Bachelor's Degree,Fixed Term Employee,2.0,2021-02-22
1674,2.0,50.0,25.0,47.5,88.0,Between 18 and 25,M,High School,Student,21.0,2021-02-22
1675,2.0,70.0,25.0,62.5,114.5,Between 36 and 45,M,High School,Public Employee,2.0,2021-02-22
1676,3.0,37.5,-47.5,-30.0,43.5,Less than 18,M,Middle School,Student,16.0,2021-02-22
1677,2.0,75.0,15.0,37.5,102.0,Less than 18,M,Middle School,Student,12.0,2021-02-22
1678,2.0,82.5,80.0,95.0,157.0,I'd rather not answer,M,I'd rather not answer,Student,2.0,2021-02-22
1679,5.0,-22.5,25.0,-10.0,-17.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-02-22
1680,5.0,40.0,0.0,-80.0,32.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,16.0,2021-02-22
1681,2.0,75.0,67.5,117.5,162.0,Less than 18,F,Middle School,Student,2.0,2021-02-22
1682,2.0,72.5,72.5,135.0,159.5,Less than 18,F,Middle School,Student,1.0,2021-02-22
1683,5.0,-80.0,-70.0,-105.0,-52.0,Between 26 and 35,M,Master's Degree,Entrepreneur,39.0,2021-02-22
1684,2.0,80.0,17.5,42.5,103.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,4.0,2021-02-22
1685,5.0,72.5,-20.0,-80.0,13.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-22
1686,5.0,75.0,-20.0,-90.0,10.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-22
1687,5.0,70.0,-35.0,-105.0,3.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,8.0,2021-02-22
1688,5.0,70.0,-35.0,-105.0,3.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,8.0,2021-02-22
1689,5.0,72.5,-30.0,-95.0,8.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-22
1690,5.0,22.5,-72.5,-160.0,-109.5,Less than 18,M,Middle School,Student,24.0,2021-02-22
1691,5.0,25.0,-35.0,-80.0,-28.0,Less than 18,M,Middle School,Student,17.0,2021-02-22
1692,6.0,65.0,-15.0,-27.5,56.0,Between 18 and 25,M,High School,University Student,13.0,2021-02-22
1693,2.0,85.0,45.0,110.0,137.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,2.0,2021-02-23
1694,5.0,-15.0,-50.0,-97.5,-69.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-23
1695,5.0,-65.0,-55.0,-97.5,-89.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,39.0,2021-02-23
1696,5.0,-15.0,-47.5,-100.0,-67.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-23
1697,5.0,-12.5,-37.5,-97.5,-67.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-23
1698,5.0,-5.0,-37.5,-65.0,-59.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-23
1699,5.0,-50.0,0.0,-20.0,7.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,41.0,2021-02-23
1700,5.0,-15.0,-37.5,-65.0,-54.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-23
1701,3.0,37.5,0.0,-20.0,23.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,13.0,2021-02-23
1702,5.0,45.0,-10.0,-20.0,11.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,13.0,2021-02-23
1703,5.0,-80.0,-90.0,-160.0,-162.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,39.0,2021-02-23
1704,2.0,80.0,90.0,170.0,162.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,1.0,2021-02-23
1705,5.0,20.0,-5.0,-35.0,6.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-02-23
1706,2.0,50.0,50.0,110.0,106.0,Less than 18,M,I'd rather not answer,Student,14.0,2021-02-23
1707,2.0,60.0,55.0,70.0,120.0,Less than 18,M,Middle School,Student,14.0,2021-02-23
1708,5.0,20.0,-7.5,-17.5,11.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-02-23
1709,5.0,15.0,-12.5,-35.0,1.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-02-23
1710,2.0,17.5,40.0,67.5,88.5,Less than 18,M,Middle School,Student,21.0,2021-02-23
1711,2.0,65.0,37.5,85.0,121.0,Between 18 and 25,M,High School,University Student,14.0,2021-02-23
1712,3.0,35.0,-15.0,-10.0,27.5,More than 65,F,High School,Retired,13.0,2021-02-23
1713,6.0,25.0,-17.5,0.0,51.0,Between 46 and 55,M,Master's Degree,Freelance,13.0,2021-02-23
1714,2.0,75.0,45.0,90.0,129.5,Between 18 and 25,M,I'd rather not answer,I'd rather not answer,2.0,2021-02-23
1715,5.0,27.5,-35.0,-57.5,18.0,Between 18 and 25,M,High School,Student,16.0,2021-02-23
1716,6.0,2.5,-10.0,7.5,38.5,Less than 18,M,High School,Student,27.0,2021-02-23
1717,5.0,0.0,-27.5,-10.0,23.5,Less than 18,M,Middle School,Student,27.0,2021-02-23
1718,2.0,65.0,45.0,65.0,79.5,Less than 18,M,Middle School,Student,14.0,2021-02-23
1719,5.0,-5.0,-30.0,-20.0,18.5,Less than 18,M,High School,Student,27.0,2021-02-23
1720,4.0,45.0,20.0,20.0,79.5,Less than 18,M,Middle School,Student,12.0,2021-02-23
1721,5.0,-5.0,-37.5,-7.5,-6.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-02-23
1722,5.0,-15.0,-40.0,-70.0,-57.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-23
1723,5.0,2.5,-72.5,-130.0,-122.0,Less than 18,M,Middle School,Student,38.0,2021-02-23
1724,5.0,22.5,-55.0,-100.0,-89.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,17.0,2021-02-23
1725,4.0,42.5,27.5,7.5,68.0,I'd rather not answer,M,I'd rather not answer,I'd rather not answer,12.0,2021-02-23
1726,5.0,22.5,-60.0,-117.5,-37.0,Less than 18,M,Vocational qualification,Student,37.0,2021-02-23
1727,5.0,20.0,-57.5,-117.5,-27.0,I'd rather not answer,N,High School,Student,37.0,2021-02-23
1728,5.0,-25.0,-47.5,-60.0,-67.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-23
1729,5.0,-15.0,-37.5,-20.0,-24.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,31.0,2021-02-23
1730,2.0,-40.0,60.0,170.0,82.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,35.0,2021-02-23
1731,5.0,-15.0,-37.5,-52.5,-47.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,30.0,2021-02-23
1732,5.0,-60.0,-37.5,-35.0,-69.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,40.0,2021-02-23
1733,5.0,-65.0,-50.0,-32.5,-92.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,45.0,2021-02-23
1734,5.0,-67.5,-50.0,-37.5,-87.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,45.0,2021-02-23
1735,5.0,-30.0,-35.0,-40.0,-74.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,40.0,2021-02-23
1736,5.0,-62.5,-50.0,10.0,-76.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,45.0,2021-02-23
1737,5.0,-55.0,-50.0,0.0,-51.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,40.0,2021-02-23
1738,5.0,-60.0,-55.0,-2.5,-51.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,40.0,2021-02-23
1739,5.0,-55.0,-45.0,-12.5,-62.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,40.0,2021-02-23
1740,6.0,12.5,-10.0,0.0,57.0,Less than 18,M,High School,Student,28.0,2021-02-23
1741,4.0,30.0,-10.0,12.5,59.0,Between 18 and 25,F,Bachelor's Degree,University Student,13.0,2021-02-23
1742,2.0,27.5,100.0,155.0,162.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,14.0,2021-02-23
1743,5.0,12.5,-22.5,-42.5,-11.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-02-23
1744,5.0,-57.5,-42.5,-72.5,-69.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,45.0,2021-02-24
1745,5.0,-60.0,-32.5,-67.5,-59.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,43.0,2021-02-24
1746,5.0,-60.0,-32.5,-67.5,-59.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,43.0,2021-02-24
1747,5.0,-55.0,-40.0,-67.5,-59.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,43.0,2021-02-24
1748,6.0,47.5,-22.5,-15.0,48.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,13.0,2021-02-24
1749,6.0,27.5,-42.5,-2.5,63.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,13.0,2021-02-24
1750,5.0,32.5,-22.5,-50.0,10.0,Between 18 and 25,M,High School,Student,16.0,2021-02-24
1751,4.0,40.0,0.0,12.5,53.5,Less than 18,M,High School,Student,12.0,2021-02-24
1752,2.0,30.0,32.5,55.0,92.5,Between 18 and 25,M,High School,Student,21.0,2021-02-24
1753,4.0,40.0,-22.5,5.0,77.0,Between 18 and 25,M,Middle School,Student,13.0,2021-02-24
1754,2.0,82.5,50.0,50.0,109.5,Less than 18,M,Middle School,Student,2.0,2021-02-24
1755,2.0,30.0,35.0,65.0,107.5,Less than 18,M,High School,Student,21.0,2021-02-24
1756,4.0,52.5,30.0,15.0,70.0,Less than 18,F,Middle School,Student,12.0,2021-02-24
1757,6.0,32.5,-35.0,5.0,68.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,13.0,2021-02-24
1758,6.0,50.0,-7.5,-7.5,50.0,Between 18 and 25,M,High School,University Student,13.0,2021-02-24
1759,2.0,52.5,40.0,60.0,107.0,Less than 18,N,Middle School,Student,14.0,2021-02-24
1760,5.0,20.0,-37.5,-60.0,12.5,Less than 18,M,High School,Student,16.0,2021-02-24
1761,2.0,42.5,32.5,62.5,97.5,Less than 18,M,High School,Student,21.0,2021-02-24
1762,5.0,-40.0,0.0,40.0,-12.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,41.0,2021-02-24
1763,5.0,-80.0,20.0,20.0,-58.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,51.0,2021-02-24
1764,5.0,40.0,0.0,-40.0,12.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,16.0,2021-02-24
1765,5.0,5.0,-10.0,-7.5,3.5,Less than 18,M,High School,Student,27.0,2021-02-24
1766,5.0,0.0,0.0,0.0,0.0,,,,,27.0,2021-02-24
1767,4.0,42.5,0.0,17.5,78.5,Less than 18,M,Middle School,Student,12.0,2021-02-24
1768,6.0,52.5,-5.0,-2.5,60.5,Less than 18,M,Middle School,Student,12.0,2021-02-24
1769,2.0,20.0,20.0,37.5,103.5,Between 18 and 25,M,High School,University Student,19.0,2021-02-24
1770,2.0,-22.5,32.5,102.5,86.0,Less than 18,M,High School,Student,34.0,2021-02-24
1771,2.0,72.5,20.0,52.5,123.5,Between 18 and 25,M,High School,University Student,2.0,2021-02-24
1772,5.0,15.0,-17.5,-57.5,-21.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,18.0,2021-02-24
1773,2.0,55.0,35.0,27.5,102.5,Between 18 and 25,F,High School,University Student,12.0,2021-02-24
1774,2.0,55.0,17.5,40.0,83.5,Between 46 and 55,M,Master's Degree,Permanent Employee,12.0,2021-02-24
1775,5.0,15.0,-20.0,-62.5,-21.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,17.0,2021-02-24
1776,4.0,22.5,-32.5,5.0,78.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,13.0,2021-02-24
1777,4.0,62.5,-5.0,30.0,55.0,Between 36 and 45,F,Master's Degree,Public Employee,12.0,2021-02-24
1778,5.0,-80.0,-80.0,-160.0,-132.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,39.0,2021-02-24
1779,2.0,30.0,37.5,40.0,83.5,I'd rather not answer,M,I'd rather not answer,I'd rather not answer,21.0,2021-02-24
1780,5.0,12.5,-20.0,-57.5,-18.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,18.0,2021-02-24
1781,5.0,30.0,-10.0,-25.0,24.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,16.0,2021-02-24
1782,2.0,30.0,100.0,160.0,162.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,14.0,2021-02-24
1783,5.0,40.0,2.5,-60.0,35.5,Between 26 and 35,M,Bachelor's Degree,Looking for employment,16.0,2021-02-24
1784,2.0,87.5,25.0,50.0,98.5,Between 46 and 55,F,Master's Degree,Freelance,2.0,2021-02-24
1785,5.0,7.5,-30.0,-47.5,7.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,27.0,2021-02-24
1786,5.0,47.5,-35.0,-27.5,4.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,13.0,2021-02-24
1787,6.0,37.5,0.0,-12.5,61.0,Less than 18,F,Middle School,Student,13.0,2021-02-24
1788,2.0,50.0,45.0,82.5,107.0,Between 18 and 25,M,High School,Student,14.0,2021-02-24
1789,5.0,27.5,-45.0,-87.5,4.5,Less than 18,M,High School,Student,16.0,2021-02-24
1790,5.0,-22.5,-70.0,-82.5,-10.5,Between 18 and 25,M,First Level Master Degree,University Student,30.0,2021-02-24
1791,5.0,70.0,-30.0,-95.0,3.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-25
1792,5.0,70.0,-30.0,-97.5,8.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-25
1793,5.0,70.0,-30.0,-97.5,8.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-25
1794,5.0,70.0,-30.0,-100.0,3.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-25
1795,5.0,67.5,-30.0,-95.0,3.0,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-25
1796,5.0,67.5,-30.0,-90.0,5.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-25
1797,5.0,70.0,-12.5,-62.5,21.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,9.0,2021-02-25
1798,6.0,85.0,-2.5,-7.5,43.0,Less than 18,M,Middle School,Student,12.0,2021-02-25
1799,5.0,25.0,-50.0,-87.5,-37.5,Less than 18,M,High School,Student,37.0,2021-02-25
1800,5.0,25.0,-15.0,-62.5,-23.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,10.0,2021-02-25
1801,5.0,32.5,-25.0,-72.5,-18.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,10.0,2021-02-25
1802,5.0,30.0,-30.0,-70.0,-13.5,I'd rather not answer,N,I'd rather not answer,I'd rather not answer,16.0,2021-02-25
1803,3.0,37.5,-10.0,-12.5,29.0,Between 46 and 55,F,Master's Degree,Freelance,13.0,2021-02-25
1804,2.0,77.5,10.0,65.0,77.0,Between 18 and 25,M,Middle School,I'd rather not answer,12.0,2021-02-25
